8254,LUMBERTON PUBLIC LIBRARY,130 E CHANCE RD LUMBERTON TX 77657,4097557400,8254,No Comment
8255,MINEOLA MEMORIAL LIBRARY,301 N PACIFIC ST MINEOLA TX 75773,9035692767,8255,No Comment
8256,CLINT ISD PUBLIC LIBRARY,12625 ALAMEDA AVE EL PASO TX 79836,9159268017,8256,No Comment
8257,VALLEY MILLS PUBLIC LIBRARY,405 5TH ST VALLEY MILLS TX 76689,2549326370,8257,No Comment
8258,BETTY FOSTER PUBLIC LIBRARY,405 SHAFFNER ST PONDER TX 76259,9404792683,8258,No Comment
8259,THE LIBRARY AT CEDAR CREEK LAKE,410 E CEDAR CREEK PKWY SEVEN POINTS TX 75143,9034324185,8259,No Comment
8260,CAMP WOOD PUBLIC LIBRARY,106 S NUECES ST CAMP WOOD TX 78833,8305973208,8260,No Comment
8261,MCMULLEN MEMORIAL LIBRARY,900 N MAIN ST HUNTINGTON TX 75949,9368764516,8261,No Comment
8262,DILLEY PUBLIC LIBRARY,116 E MILLER ST DILLEY TX 78017,8309651951,8262,No Comment
8263,SAN JUAN MEMORIAL LIBRARY,1010 S STANDARD AVE SAN JUAN TX 78589,9567020926,8263,No Comment
8264,SHACKELFORD COUNTY LIBRARY,402 N 2ND ST ALBANY TX 76430,3257622672,8264,No Comment
8265,LAGO VISTA PUBLIC LIBRARY,5803 THUNDERBIRD STE 40 LAGO VISTA TX 78645,5122673868,8265,No Comment
8266,REEVES COUNTY LIBRARY,315 S OAK ST PECOS TX 79772,4327550914,8266,No Comment
8267,JOSHUA SCHOOL & PUBLIC LIBRARY,907 S BROADWAY ST JOSHUA TX 76058,8172022547,8267,No Comment
8268,CRANDALL-COMBINE COMMUNITY LIBRARY,13385 FM 3039 CRANDALL TX 75114,9724276120,8268,No Comment
8269,DEPOT PUBLIC LIBRARY,120 E CHESTNUT ST THROCKMORTON TX 76483,9408493076,8269,No Comment
8270,MOODY COMMUNITY LIBRARY,612 AVE D MOODY TX 76557,2548532004,8270,No Comment
8271,HIDALGO PUBLIC LIBRARY,710 E RAMON AYALA DR HIDALGO TX 78557,9568432093,8271,No Comment
8272,JENNIE TRENT DEW LIBRARY,1113 FISHER ST GOLDTHWAITE TX 76844,3256482447,8272,No Comment
8273,BULLARD COMMUNITY LIBRARY,211 W MAIN ST BULLARD TX 75757,9038946125,8273,No Comment
8274,BENBROOK PUBLIC LIBRARY,1065 MERCEDES ST BENBROOK TX 76126,8172496632,8274,No Comment
8275,LA JOYA MUNICIPAL LIBRARY,201 PALM SHORES BLVD LA JOYA TX 78560,9565814533,8275,No Comment
8276,NAPLES PUBLIC LIBRARY,103 WALNUT ST NAPLES TX 75568,9038972964,8276,No Comment
8277,D BROWN MEMORIAL LIBRARY,203 N 2ND ST ROSEBUD TX 76570,2545832328,8277,No Comment
8278,WELLS BRANCH COMMUNITY LIBRARY,15001 WELLS PORT DR AUSTIN TX 78728,5129893188,8278,No Comment
8279,LAKEHILLS AREA LIBRARY,7200 FM 1283 LAKEHILLS TX 78063,8305102777,8279,No Comment
8280,NOONDAY COMMUNITY LIBRARY,16662 COUNTY ROAD 196 TYLER TX 75703,9039390540,8280,No Comment
8281,LITTLE ELM PUBLIC LIBRARY,100 W ELDORADO PKWY LITTLE ELM TX 75068,2149750430,8281,No Comment
8282,NELLIE PEDERSON CIVIC LIBRARY,406 LIVE OAK ST CLIFTON TX 76634,2546756495,8282,No Comment
8283,LONE OAK AREA PUBLIC LIBRARY,102 JONES ST LONE OAK TX 75453,9036624565,8283,No Comment
8284,LOIS NELSON PUBLIC LIBRARY,323 MCKINNEY AVE PRINCETON TX 75407,9727363741,8284,No Comment
8285,MERIDIAN PUBLIC LIBRARY,118 N MAIN ST MERIDIAN TX 76665,2544359100,8285,No Comment
8286,CLAUD H GILMER MEMORIAL LIBRARY,206 N HWY 377 ROCKSPRINGS TX 78880,8306838130,8286,No Comment
8287,MEDINA COMMUNITY LIBRARY,13948 STATE HWY 16 N MEDINA TX 78055,8305892825,8287,No Comment
8288,BJ HILL LIBRARY,402 W TRAVIS ST HOLLAND TX 76534,2546572884,8288,No Comment
8289,MERKEL PUBLIC LIBRARY,100 KENT MERKEL TX 79536,3259285054,8289,No Comment
8290,SOUTHLAKE PUBLIC LIBRARY,1400 MAIN ST STE 130 SOUTHLAKE TX 76092,8177488243,8290,No Comment
8291,NUECES COUNTY PUBLIC LIBRARIES,1000 TERRY SHAMSIE BLVD ROBSTOWN TX 78380,3613873431,8291,No Comment
8292,PROSPER COMMUNITY LIBRARY,200 S MAIN ST PROSPER TX 75078,9725691185,8292,No Comment
8293,ROUND TOP FAMILY LIBRARY,206 W MILL ST ROUND TOP TX 78954,9792492700,8293,No Comment
8294,UNIVERSITY PARK PUBLIC LIBRARY,8383 PLAZA AT PRESTON CTR STE 200 DALLAS TX 75225,2143639095,8294,No Comment
8295,GONZALES PUBLIC LIBRARY,301 SAINT JOSEPH ST GONZALES TX 78629,8306726315,8295,No Comment
8296,BREMOND PUBLIC LIBRARY,115 S MAIN ST BREMOND TX 76629,2547467752,8296,No Comment
8297,GRAPELAND PUBLIC LIBRARY,212 N OAK ST GRAPELAND TX 75844,9366873425,8297,No Comment
8298,LIBERTY HILL PUBLIC LIBRARY,355 LOOP 332 LIBERTY HILL TX 78642,5127786400,8298,No Comment
8299,NANCY NAIL MEMORIAL LIBRARY,124 S PEARL ST MART TX 76664,2548762465,8299,No Comment
8300,WHITE OAK SCHOOL COMMUNITY LIBRARY,200 S WHITE OAK RD WHITE OAK TX 75693,9032912052,8300,No Comment
8301,WASKOM PUBLIC LIBRARY,103 WASKOM AVE WASKOM TX 75692,9036873041,8301,No Comment
8302,OLTON AREA LIBRARY,701 MAIN ST OLTON TX 79064,8062857772,8302,No Comment
8303,COLLEYVILLE PUBLIC LIBRARY,110 MAIN ST COLLEYVILLE TX 76034,8175031150,8303,No Comment
8304,GARWOOD MEMORIAL LIBRARY,512 ARTHUR ST GARWOOD TX 77442,9797583242,8304,No Comment
8305,CF GOODWIN PUBLIC LIBRARY,309 N ARCH ST ROYSE CITY TX 75189,9726352772,8305,No Comment
8306,ONALASKA PUBLIC LIBRARY,372 S FM 356 STE 103 ONALASKA TX 77360,9366462665,8306,No Comment
8307,TRI-COMMUNITY LIBRARY,6910 HWY 80 PRAIRIE LEA TX 78661,5124882164,8307,No Comment
8308,BEE CAVE PUBLIC LIBRARY,4000 GALLERIA PKWY BEE CAVE TX 78738,5127676620,8308,No Comment
8309,RED OAK PUBLIC LIBRARY,200 LAKEVIEW PKWY RED OAK TX 75154,4692181230,8309,No Comment
8310,HASLET PUBLIC LIBRARY,100 GAMMILL ST HASLET TX 76052,8174394278,8310,No Comment
8311,BRECKENRIDGE LIBRARY,209 N BRECKENRIDGE AVE BRECKENRIDGE TX 76424,2545595505,8311,No Comment
8312,SHERIDAN MEMORIAL LIBRARY,5805 S LOGAN PARK DR SHERIDAN TX 77475,9792345154,8312,No Comment
8313,EAST TRAVIS GATEWAY LIBRARY DISTRICT,13512 FM 812 DEL VALLE TX 78617,5122431981,8313,No Comment
8314,KERENS LIBRARY,121 S COLKET ST KERENS TX 75144,9033962665,8314,No Comment
8315,LUCILE TEAGUE LIBRARY,201 S BRITTON ST STE 2 TOM BEAN TX 75489,9035466250,8315,No Comment
8316,RUBE SESSIONS MEMORIAL LIBRARY,298 RUSK AVE WELLS TX 75976,9368674757,8316,No Comment
8317,HUTTO PUBLIC LIBRARY,500 W LIVE OAK ST HUTTO TX 78634,5127594008,8317,No Comment
8318,ROBERTSON COUNTY LIBRARY,315 E DECHERD FRANKLIN TX 77856,9798284331,8318,No Comment
8319,SAINT JO PUBLIC LIBRARY,201 E HOWELL ST SAINT JO TX 76265,9409950008,8319,No Comment
8320,PENITAS PUBLIC LIBRARY,1111 S MAIN ST PENITAS TX 78576,9569998312,8320,No Comment
8321,CELINA PUBLIC LIBRARY,142 N OHIO DR CELINA TX 75009,9723828655,8321,No Comment
8322,HARPER LIBRARY,23247 US HWY 290 W HARPER TX 78631,8308644993,8322,No Comment
8323,CHANDLER PUBLIC LIBRARY,900 E HWY 31 CHANDLER TX 78758,9038494122,8323,No Comment
8324,GUNTER LIBRARY AND MUSEUM,110 S STATE HIGHWAY 289 STE 4 GUNTER TX 75058,9037713066,8324,No Comment
8325,SHALLOWATER SCHOOL COUNTY LIBRARY,1202 12TH ST SHALLOWATER TX 79363,8068324531,8325,No Comment
8326,HUGHES SPRINGS AREA PUBLIC LIBRARY,215 E FIRST ST HUGHES SPRINGS TX 75656,9036391332,8326,No Comment
8327,CITY OF GARDEN RIDGE LIBRARY,9400 MUNICIPAL PKWY GARDEN RIDGE TX 78266,2106516570,8327,No Comment
8328,BEDIAS PUBLIC LIBRARY,3348 MAIN ST BEDIAS TX 77831,9363952658,8328,No Comment
8329,TIMPSON PUBLIC LIBRARY,520 AUSTIN ST TIMPSON TX 75975,9362542966,8329,No Comment
8330,BIBLIOTECH,3505 PLEASANTON RD SAN ANTONIO TX 78205,2106310180,8330,No Comment
8331,MARATHON PUBLIC LIBRARY,106 N 3RD ST MARATHON TX 79842,4323864136,8331,No Comment
8332,NATALIA VETERANS MEMORIAL LIBRARY,501 THIRD ST NATALIA TX 78059,2102131990,8332,No Comment
8333,SPICEWOOD LIBRARY,1011 SPUR 191 SPICEWOOD TX 78669,8306937892,8333,No Comment
8334,MARTINDALE COMMUNITY LIBRARY,411 MAIN ST MARTINDALE TX 78655,5123574492,8334,No Comment
8335,LINDEN PUBLIC LIBRARY,220 S MAIN ST LINDEN TX 75563,4302188770,8335,No Comment
8336,CITY OF SUNDOWN LIBRARY,207 E RICHARDSON ST SUNDOWN TX 79372,8062293131,8336,No Comment
8337,BEAVER PUBLIC LIBRARY,55 WEST CENTER STREET BEAVER UT 84713,4354385274,8337,No Comment
8338,MILFORD PUBLIC LIBRARY,400 SOUTH 100 WEST MILFORD UT 84751,4353875039,8338,No Comment
8339,MINERSVILLE PUBLIC LIBRARY,40 WEST MAIN STREET MINERSVILLE UT 84752,4353862267,8339,No Comment
8340,BOX ELDER COUNTY BOOKMOBILE LIBRARY,80 WEST 50 SOUTH WILLARD UT 84340,4356952525,8340,No Comment
8341,BRIGHAM CITY LIBRARY,26 EAST FOREST STREET BRIGHAM CITY UT 84302,4357235850,8341,No Comment
8342,GARLAND PUBLIC LIBRARY,86 WEST FACTORY ROAD GARLAND UT 84312,4352573118,8342,No Comment
8343,TREMONTON CITY LIBRARY,210 NORTH TREMONT STREET TREMONTON UT 84337,4352579525,8343,No Comment
8344,HYRUM LIBRARY,50 W MAIN STREET HYRUM UT 84319,4352456411,8344,No Comment
8345,LEWISTON PUBLIC LIBRARY,33 SOUTH MAIN STREET LEWISTON UT 84320,4352585515,8345,No Comment
8346,LOGAN LIBRARY,255 NORTH MAIN STREET LOGAN UT 84321,4357169123,8346,No Comment
8347,RICHMOND PUBLIC LIBRARY,38 WEST MAIN STREET RICHMOND UT 84333,4352585525,8347,No Comment
8348,SMITHFIELD LIBRARY,25 NORTH MAIN STREET SMITHFIELD UT 84335,4355633555,8348,No Comment
8349,HELPER CITY LIBRARY,19 SOUTH MAIN STREET HELPER UT 84526,4354725601,8349,No Comment
8350,PRICE CITY LIBRARY,159 EAST MAIN STREET PRICE UT 84501,4356363188,8350,No Comment
8351,DAVIS COUNTY LIBRARY,133 S MAIN STREET FARMINGTON UT 84025,8014513030,8351,No Comment
8352,DUCHESNE COUNTY LIBRARY SYSTEM,130 S CENTER STREET DUCHESNE UT 84021,4357382800,8352,No Comment
8353,EMERY COUNTY LIBRARY,75 EAST MAIN STREET CASTLE DALE UT 84513,4353813583,8353,No Comment
8354,PANGUITCH CITY LIBRARY,25 SOUTH 200 EAST PANGUITCH UT 84759,4356762431,8354,No Comment
8355,GRAND COUNTY PUBLIC LIBRARY,257 EAST CENTER STREET MOAB UT 84532,4352595421,8355,No Comment
8356,IRON COUNTY BOOKMOBILE LIBRARY,4763 NORTH SANTA FE TRAIL ENOCH UT 84721,4355866715,8356,No Comment
8357,CEDAR CITY PUBLIC LIBRARY,303 NORTH 100 EAST CEDAR CITY UT 84721,4355866661,8357,No Comment
8358,PAROWAN PUBLIC LIBRARY,16 SOUTH MAIN STREET PAROWAN UT 84761,4354773491,8358,No Comment
8359,JUAB COUNTY BOOKMOBILE LIBRARY,79 NORTH 100 WEST BICKNELL UT 84715,4354253170,8359,No Comment
8360,NEPHI PUBLIC LIBRARY,21 EAST 100 NORTH NEPHI UT 84648,4356231312,8360,No Comment
8361,KANE COUNTY BOOKMOBILE LIBRARY,25 SOUTH 200 EAST PANGUITCH UT 84759,4356762431,8361,No Comment
8362,KANAB CITY LIBRARY,374 NORTH MAIN STREET KANAB UT 84741,4356442394,8362,No Comment
8363,MILLARD COUNTY BOOKMOBILE LIBRARY,90 NORTH 200 WEST DELTA UT 84624,4358642292,8363,No Comment
8364,DELTA CITY LIBRARY,76 NORTH 200 WEST DELTA UT 84624,4358644945,8364,No Comment
8365,PRESIDENT MILLARD FILLMORE LIBRARY,25 SOUTH 100 WEST FILLMORE UT 84631,4357435314,8365,No Comment
8366,MORGAN COUNTY LIBRARY,50 NORTH 100 WEST MORGAN UT 84050,8018293481,8366,No Comment
8367,PIUTE COUNTY BOOKMOBILE LIBRARY,79 NORTH 100 WEST BICKNELL UT 84715,4354253170,8367,No Comment
8368,SANPETE COUNTY BOOKMOBILE LIBRARY,75 SOUTH STATE STREET FAIRVIEW UT 84629,4354279305,8368,No Comment
8369,EPHRAIM PUBLIC LIBRARY,30 SOUTH MAIN STREET EPHRAIM UT 84627,4352834544,8369,No Comment
8370,GUNNISON CIVIC LIBRARY,38 WEST CENTER STREET GUNNISON UT 84634,4355283104,8370,No Comment
8371,MANTI CITY LIBRARY,02 SOUTH MAIN STREET MANTI UT 84642,4358352201,8371,No Comment
8372,MT. PLEASANT PUBLIC LIBRARY,24 EAST MAIN STREET MT. PLEASANT UT 84647,4354623240,8372,No Comment
8373,SEVIER COUNTY BOOKMOBILE LIBRARY,79 NORTH 100 WEST BICKNELL UT 84715,4354253170,8373,No Comment
8374,MONROE PUBLIC LIBRARY,55 NORTH MAIN STREET MONROE UT 84754,4355274019,8374,No Comment
8375,RICHFIELD PUBLIC LIBRARY,83 EAST CENTER STREET RICHFIELD UT 84701,4358965169,8375,No Comment
8376,SALINA PUBLIC LIBRARY,90 WEST MAIN STREET SALINA UT 84654,4355297753,8376,No Comment
8377,MURRAY PUBLIC LIBRARY,166 EAST 5300 SOUTH MURRAY UT 84107,8012642574,8377,No Comment
8378,SALT LAKE CITY PUBLIC LIBRARY SYSTEM,210 EAST 400 SOUTH SALT LAKE CITY UT 84111,8015248200,8378,No Comment
8379,SALT LAKE COUNTY LIBRARY,8030 SOUTH 1825 WEST WEST JORDAN UT 84088,8019447646,8379,No Comment
8380,SAN JUAN COUNTY LIBRARY,25 WEST 300 SOUTH BLANDING UT 84511,4356782335,8380,No Comment
8381,SUMMIT COUNTY LIBRARY,1885 W UTE BLVD PARK CITY UT 84098,4356153947,8381,No Comment
8382,PARK CITY LIBRARY,1255 PARK AVENUE PARK CITY UT 84060,4356155600,8382,No Comment
8383,TOOELE CITY PUBLIC LIBRARY,128 WEST VINE STREET TOOELE UT 84074,4358822182,8383,No Comment
8384,UINTAH COUNTY LIBRARY,204 EAST 100 NORTH VERNAL UT 84078,4357890091,8384,No Comment
8385,UTAH COUNTY BOOKMOBILE LIBRARY,125 WEST 400 NORTH MAPLETON UT 84664,8014894833,8385,No Comment
8386,AMERICAN FORK CITY LIBRARY,64 SOUTH 100 EAST AMERICAN FORK UT 84003,8017633070,8386,No Comment
8387,LEHI CITY PUBLIC LIBRARY,120 NORTH CENTER STREET LEHI UT 84043,8017687150,8387,No Comment
8388,OREM PUBLIC LIBRARY,58 NORTH STATE STREET OREM UT 84057,8012297050,8388,No Comment
8389,PAYSON CITY LIBRARY,66 SOUTH MAIN STREET PAYSON UT 84651,8014655220,8389,No Comment
8390,PLEASANT GROVE PUBLIC LIBRARY,30 EAST CENTER STREET PLEASANT GROVE UT 84062,8017853950,8390,No Comment
8391,PROVO CITY LIBRARY,550 NORTH UNIVERSITY AVENUE PROVO UT 84601,8018526651,8391,No Comment
8392,SANTAQUIN CITY LIBRARY,20 WEST 100 SOUTH SANTAQUIN UT 84655,8017543030,8392,No Comment
8393,SPANISH FORK PUBLIC LIBRARY,49 SOUTH MAIN STREET SPANISH FORK UT 84660,8018044480,8393,No Comment
8394,SPRINGVILLE PUBLIC LIBRARY,45 SOUTH MAIN STREET SPRINGVILLE UT 84663,8014892720,8394,No Comment
8395,WASHINGTON COUNTY LIBRARY SYSTEM,88 WEST 100 SOUTH ST. GEORGE UT 84770,4356345737,8395,No Comment
8396,WASATCH COUNTY LIBRARY,465 EAST 1200 SOUTH HEBER CITY UT 84032,4356541511,8396,No Comment
8397,WAYNE COUNTY BOOKMOBILE LIBRARY,79 NORTH 100 WEST BICKNELL UT 84715,4354253170,8397,No Comment
8398,WEBER COUNTY LIBRARY SYSTEM,2039 W 4000 S ROY UT 84067,8013372617,8398,No Comment
8399,NORTH LOGAN CITY LIBRARY,475 EAST 2500 NORTH NORTH LOGAN UT 84341,4357557169,8399,No Comment
8400,HIGHLAND CITY LIBRARY,"5400 W CIVIC CENTER DR, SUITE 2 HIGHLAND UT 84003",8017724528,8400,No Comment
8401,SALEM CITY LIBRARY,59 SOUTH MAIN STREET SALEM UT 84653,8014232622,8401,No Comment
8402,SARATOGA SPRINGS PUBLIC LIBRARY,1307 N COMMERCE DR SARATOGA SPRINGS UT 84045,8017666513,8402,No Comment
8403,NEWTON TOWN LIBRARY,51 SOUTH CENTER STREET NEWTON UT 84327,4355639283,8403,No Comment
8404,EAGLE MOUNTAIN PUBLIC LIBRARY,1650 E STAGECOACH RUN EAGLE MOUNTAIN UT 84005,8017896623,8404,No Comment
8405,GRANTSVILLE CITY LIBRARY,42 NORTH BOWERY STREET GRANTSVILLE UT 84029,4358841670,8405,No Comment
8406,MENDON LIBRARY,15 N MAIN STREET MENDON UT 84325,4357742200,8406,No Comment
8407,GARFIELD COUNTY BOOKMOBILE LIBRARY,25 SOUTH 200 EAST PANGUITCH UT 84759,4356762431,8407,No Comment
8408,ALEXANDRIA LIBRARY,5005 DUKE STREET ALEXANDRIA VA 22304,7037461701,8408,No Comment
8409,AMHERST COUNTY PUBLIC LIBRARY,382 SOUTH MAIN STREET AMHERST VA 24521,4349469389,8409,No Comment
8410,J. ROBERT JAMERSON MEMORIAL LIBRARY,157 MAIN STREET APPOMATTOX VA 24522,4343525340,8410,No Comment
8411,APPOMATTOX REGIONAL LIBRARY SYSTEM,209 EAST CAWSON STREET HOPEWELL VA 23860,8044586329,8411,No Comment
8412,ARLINGTON DEPT. OF LIBRARIES,1015 N QUINCY STREET ARLINGTON VA 22201,7032283347,8412,No Comment
8413,AUGUSTA COUNTY LIBRARY,1759 JEFFERSON HWY. FISHERSVILLE VA 22939,5409496354,8413,No Comment
8414,BEDFORD PUBLIC LIBRARY SYSTEM,321 NORTH BRIDGE STREET BEDFORD VA 24523,5405868911,8414,No Comment
8415,BLUE RIDGE REGIONAL LIBRARY,310 E. CHURCH STREET MARTINSVILLE VA 24115,2764035430,8415,No Comment
8416,BOTETOURT COUNTY LIBRARY,28 AVERY ROW ROANOKE VA 24012,5409282900,8416,No Comment
8417,BRISTOL PUBLIC LIBRARY,701 GOODE STREET BRISTOL VA 24201,2766699444,8417,No Comment
8418,BUCHANAN COUNTY PUBLIC LIBRARY,1185 POE TOWN STREET GRUNDY VA 24614,2769355721,8418,No Comment
8419,CAMPBELL COUNTY PUBLIC LIBRARY,684 VILLAGE HIGHWAY LOWER LEVEL RUSTBURG VA 24588,4343329560,8419,No Comment
8420,"CAROLINE LIBRARY, INC.",17202 RICHMOND TURNPIKE BOWLING GREEN VA 22427,8046335455,8420,No Comment
8421,CENTRAL RAPPAHANNOCK REGIONAL LIBRARY,"125 OLDE GREENWICH DRIVE, SUITE 160 FREDERICKSBURG VA 22408",5403721144,8421,No Comment
8422,ALLEGHANY HIGHLANDS REGIONAL LIBRARY,406 W. RIVERSIDE STREET COVINGTON VA 24426,5409623321,8422,No Comment
8423,CHARLOTTE COUNTY LIBRARY,112-116 LEGRANDE AVENUE CHARLOTTE COURT HOUS VA 23923,4345425247,8423,No Comment
8424,CHESAPEAKE PUBLIC LIBRARY,298 CEDAR ROAD CHESAPEAKE VA 23322,7574107101,8424,No Comment
8425,CHESTERFIELD COUNTY PUBLIC LIBRARY,9501 LORI ROAD CHESTERFIELD VA 23832,8047481601,8425,No Comment
8426,CLIFTON FORGE PUBLIC LIBRARY,535 CHURCH STREET CLIFTON FORGE VA 24422,5408632519,8426,No Comment
8427,COLONIAL HEIGHTS PUBLIC LIBRARY,1000 YACHT BASIN DRIVE COLONIAL HEIGHTS VA 23834,8045209384,8427,No Comment
8428,CULPEPER COUNTY LIBRARY,271 SOUTHGATE SHOPPING CENTER CULPEPER VA 22701,5408258691,8428,No Comment
8429,CUMBERLAND COUNTY PUBLIC LIBRARY,1539 ANDERSON HIGHWAY CUMBERLAND VA 23040,8044925807,8429,No Comment
8430,DANVILLE PUBLIC LIBRARY,511 PATTON STREET DANVILLE VA 24541,4347995195,8430,No Comment
8431,EASTERN SHORE PUBLIC LIBRARY,23610 FRONT ST. ACCOMAC VA 23301,7577873400,8431,No Comment
8432,ESSEX PUBLIC LIBRARY,117 N. CHURCH LANE TAPPAHANNOCK VA 22560,8044434945,8432,No Comment
8433,FAIRFAX COUNTY PUBLIC LIBRARY,12000 GOVERNMENT CENTER PARKWAY SUI FAIRFAX VA 22035,7033248322,8433,No Comment
8434,FAUQUIER COUNTY PUBLIC LIBRARY,11 WINCHESTER STREET WARRENTON VA 20186,5404228500,8434,No Comment
8435,FLUVANNA COUNTY PUBLIC LIBRARY,214 COMMONS BLVD. PALMYRA VA 22963,4345891400,8435,No Comment
8436,FRANKLIN COUNTY PUBLIC LIBRARY,355 FRANKLIN ST. ROCKY MOUNT VA 24151,5404833098,8436,No Comment
8437,GALAX-CARROLL REGIONAL LIBRARY,610 W. STUART DRIVE GALAX VA 24333,2762362042,8437,No Comment
8438,GLOUCESTER COUNTY PUBLIC LIBRARY,6920 MAIN STREET GLOUCESTER VA 23061,8046932998,8438,No Comment
8439,HALIFAX COUNTY-SOUTH BOSTON LIBRARY SYSTEM,177 S. MAIN ST. HALIFAX VA 24558,4344763357,8439,No Comment
8440,HAMPTON PUBLIC LIBRARY,4207 VICTORIA BLVD HAMPTON VA 23669,7577271154,8440,No Comment
8441,HANDLEY REGIONAL LIBRARY,100 W. PICCADILLY ST. WINCHESTER VA 22601,5406629041,8441,No Comment
8442,HENRICO COUNTY PUBLIC LIBRARY,1700 NORTH PARHAM ROAD HENRICO VA 23229,8045011900,8442,No Comment
8443,HERITAGE PUBLIC LIBRARY,7791 INVICTA LANE NEW KENT VA 23124,8049662480,8443,No Comment
8444,HIGHLAND COUNTY PUBLIC LIBRARY,31 N. WATER STREET MONTEREY VA 24465,5404682373,8444,No Comment
8445,JAMES L. HAMNER PUBLIC LIBRARY,16351 DUNN ST. AMELIA VA 23002,8045614559,8445,No Comment
8446,JEFFERSON-MADISON REGIONAL LIBRARY,201 EAST MARKET STREET CHARLOTTESVILLE VA 22902,4349797151,8446,No Comment
8447,LANCASTER COMMUNITY LIBRARY,16 TOWN CENTRE DRIVE KILMARNOCK VA 22482,8044351729,8447,No Comment
8448,LEWIS EGERTON SMOOT MEMORIAL LIBRARY,9533 KINGS HIGHWAY KING GEORGE VA 22485,5407752147,8448,No Comment
8449,LONESOME PINE REGIONAL LIBRARY,124 LIBRARY ROAD SW WISE VA 24293,2763288325,8449,No Comment
8450,LOUDOUN COUNTY PUBLIC LIBRARY,"102 NORTH STREET, NW SUITE A LEESBURG VA 20176",7037770368,8450,No Comment
8451,LYNCHBURG PUBLIC LIBRARY,2315 MEMORIAL AVENUE LYNCHBURG VA 24501,4344556330,8451,No Comment
8452,"MADISON COUNTY LIBRARY, INC.",402 N MAIN ST MADISON VA 22727,5409484720,8452,No Comment
8453,MARY RILEY STYLES PUBLIC LIBRARY,120 NORTH VIRGINIA AVENUE FALLS CHURCH VA 22046,7032485030,8453,No Comment
8454,MATHEWS MEMORIAL LIBRARY,251 MAIN STREET MATHEWS VA 23109,8047255747,8454,No Comment
8455,MEHERRIN REGIONAL LIBRARY,133 WEST HICKS STREET LAWRENCEVILLE VA 23868,4348486899,8455,No Comment
8456,MIDDLESEX COUNTY PUBLIC LIBRARY,150 GRACE STREET URBANNA VA 23175,8047585717,8456,No Comment
8457,MONTGOMERY-FLOYD REGIONAL LIBRARY,125 SHELTMAN STREET CHRISTIANSBURG VA 24073,5403826969,8457,No Comment
8458,IRIS BRAMMER LIBRARY,109 MARY STREET NARROWS VA 24124,5407262884,8458,No Comment
8459,NEWPORT NEWS PUBLIC LIBRARY SYSTEM,"700 TOWN CENTER DR., STE. 300 NEWPORT NEWS VA 23606",7579261350,8459,No Comment
8460,NORFOLK PUBLIC LIBRARY,1155 PINERIDGE ROAD NORFOLK VA 23502,7576647328,8460,No Comment
8461,NOTTOWAY COUNTY LIBRARY SYSTEM,414 TYLER STREET CREWE VA 23930,4346458688,8461,No Comment
8462,ORANGE COUNTY PUBLIC LIBRARY,146A MADISON ROAD ORANGE VA 22960,5406723811,8462,No Comment
8463,PAMUNKEY REGIONAL LIBRARY,7527 LIBRARY DRIVE HANOVER VA 23069,8043656211,8463,No Comment
8464,PEARISBURG PUBLIC LIBRARY,209 FORT BRANCH ROAD PEARISBURG VA 24134,5409212556,8464,No Comment
8465,PETERSBURG PUBLIC LIBRARY,201 W. WASHINGTON ST. PETERSBURG VA 23803,8047332387,8465,No Comment
8466,PITTSYLVANIA COUNTY PUBLIC LIBRARY,24 MILITARY DRIVE CHATHAM VA 24531,4344323271,8466,No Comment
8467,POQUOSON PUBLIC LIBRARY,500 CITY HALL AVE. POQUOSON VA 23662,7578683060,8467,No Comment
8468,PORTSMOUTH PUBLIC LIBRARY,601 COURT STREET PORTSMOUTH VA 23704,7573938365,8468,No Comment
8469,POWHATAN COUNTY PUBLIC LIBRARY,2270 MANN RD. POWHATAN VA 23139,8045985670,8469,No Comment
8470,PRINCE WILLIAM PUBLIC LIBRARY SYSTEM,13083 CHINN PARK DRIVE PRINCE WILLIAM VA 22192,7037926100,8470,No Comment
8471,PULASKI COUNTY LIBRARY SYSTEM,60 WEST THIRD STREET PULASKI VA 24301,5409807770,8471,No Comment
8472,RADFORD PUBLIC LIBRARY,30 WEST MAIN ST. RADFORD VA 24141,5407313621,8472,No Comment
8473,RAPPAHANNOCK COUNTY LIBRARY,4 LIBRARY ROAD WASHINGTON VA 22747,5406753780,8473,No Comment
8474,RICHMOND PUBLIC LIBRARY,101 EAST FRANKLIN STREET RICHMOND VA 23219,8046464256,8474,No Comment
8475,ROANOKE CITY PUBLIC LIBRARY,706 S. JEFFERSON ST. ROANOKE VA 24016,5408532476,8475,No Comment
8476,ROANOKE COUNTY PUBLIC LIBRARY,6303 MERRIMAN ROAD S.W. ROANOKE VA 24018,5407727507,8476,No Comment
8477,ROCKBRIDGE REGIONAL LIBRARY,138 S. MAIN STREET LEXINGTON VA 24450,5404634324,8477,No Comment
8478,MASSANUTTEN REGIONAL LIBRARY,174 S. MAIN STREET HARRISONBURG VA 22801,5404344475,8478,No Comment
8479,RUSSELL COUNTY PUBLIC LIBRARY,248 W MAIN STREET LEBANON VA 24266,2768898044,8479,No Comment
8480,SALEM PUBLIC LIBRARY,28 E. MAIN ST. SALEM VA 24153,5403753089,8480,No Comment
